station_id,station,year,cool_mm,mjj_mm,baseline_mm,cool_anom_mm,cool_anom_pct
ASN00009500,Albany,1955,1100.8999999999999,434.0,761.5625,339.33749999999986,44.558063192449715
ASN00009500,Albany,1956,773.1999999999999,470.3,761.5625,11.637499999999932,1.5281083299138196
ASN00009500,Albany,1957,739.0,396.8,761.5625,-22.5625,-2.96265900697579
ASN00009500,Albany,1958,807.4999999999998,480.0999999999999,761.5625,45.93749999999977,6.032006565449293
ASN00009500,Albany,1959,660.4000000000001,269.2,761.5625,-101.16249999999991,-13.283545342634374
ASN00009500,Albany,1960,655.2999999999998,395.5,761.5625,-106.26250000000016,-13.953221173574088
ASN00009500,Albany,1961,834.8,342.79999999999995,761.5625,73.23749999999995,9.616741895773487
ASN00009500,Albany,1962,,,761.5625,,
ASN00009500,Albany,1963,926.4,600.3000000000001,761.5625,164.83749999999998,21.644645055395973
ASN00009500,Albany,1964,864.2999999999998,463.20000000000005,761.5625,102.73749999999984,13.490356996306913
ASN00009500,Albany,1965,714.0,317.59999999999997,761.5625,-47.5625,-6.245383668444809
ASN00009500,Albany,1966,894.1999999999999,436.29999999999995,761.5625,132.63749999999993,17.416495691423872
ASN00009500,Albany,1967,813.8,492.69999999999993,761.5625,52.237499999999955,6.85925318013951
ASN00009500,Albany,1968,782.5999999999999,300.7,761.5625,21.03749999999991,2.7624128026261676
ASN00009500,Albany,1969,567.0999999999999,287.5,761.5625,-194.4625000000001,-25.534673779236776
ASN00009500,Albany,1970,784.3,330.29999999999995,761.5625,22.737499999999955,2.985638079606067
ASN00009500,Albany,1971,728.9,367.9,761.5625,-32.66250000000002,-4.2888797702092765
ASN00009500,Albany,1972,577.5999999999999,296.4,761.5625,-183.9625000000001,-24.15592942141979
ASN00009500,Albany,1973,785.3999999999999,371.20000000000005,761.5625,23.837499999999864,3.1300779647106918
ASN00009500,Albany,1974,656.8000000000001,334.6,761.5625,-104.76249999999993,-13.756257693885916
ASN00009500,Albany,1975,826.1999999999999,426.6,761.5625,64.63749999999993,8.48748461222814
ASN00009500,Albany,1976,805.8,335.40000000000003,761.5625,44.237499999999955,5.808781288469424
ASN00009500,Albany,1977,747.1000000000001,316.5,761.5625,-14.462499999999864,-1.8990562166598097
ASN00009500,Albany,1978,838.2000000000002,536.6,761.5625,76.63750000000016,10.0631924497333
ASN00009500,Albany,1979,838.6,429.79999999999995,761.5625,77.03750000000002,10.115716044316786
ASN00009500,Albany,1980,652.6000000000001,310.3,761.5625,-108.96249999999986,-14.307755437012702
ASN00009500,Albany,1981,828.4,546.1999999999999,761.5625,66.83749999999998,8.776364382437421
ASN00009500,Albany,1982,513.9,319.29999999999995,761.5625,-247.66250000000002,-32.520311858842845
ASN00009500,Albany,1983,550.1999999999999,256.09999999999997,761.5625,-211.36250000000007,-27.753795650389833
ASN00009500,Albany,1984,640.4000000000001,324.4000000000001,761.5625,-121.16249999999991,-15.90972507180959
ASN00009500,Albany,1985,650.2,317.8,761.5625,-111.36249999999995,-14.622897004513742
ASN00009500,Albany,1986,685.0,324.6,761.5625,-76.5625,-10.053344275748872
ASN00009500,Albany,1987,529.0,318.0,761.5625,-232.5625,-30.53754616331555
ASN00009500,Albany,1988,852.4,554.0,761.5625,90.83749999999998,11.927780057447679
ASN00009500,Albany,1989,777.8,359.0,761.5625,16.237499999999955,2.132129667624122
ASN00009500,Albany,1990,,,761.5625,,
ASN00009500,Albany,1991,715.2,454.4,761.5625,-46.362499999999955,-6.087812884694291
ASN00009500,Albany,1992,827.0,337.40000000000003,761.5625,65.4375,8.592531801395157
ASN00009500,Albany,1993,,411.40000000000003,761.5625,,
ASN00009500,Albany,1994,,,761.5625,,
ASN00009500,Albany,1995,678.8000000000001,375.0,761.5625,-82.76249999999993,-10.86745999179318
ASN00009500,Albany,1996,746.8,271.40000000000003,761.5625,-14.762500000000045,-1.9384489125974618
ASN00009500,Albany,1997,688.6000000000001,306.20000000000005,761.5625,-72.96249999999986,-9.580631924497315
ASN00009500,Albany,1998,694.4,296.2,761.5625,-67.16250000000002,-8.819039803036523
ASN00009500,Albany,1999,749.7999999999998,407.8,761.5625,-11.76250000000016,-1.5445219532211945
ASN00009500,Albany,2000,653.0,368.0,761.5625,-108.5625,-14.255231842429216
ASN00009500,Albany,2001,654.0,345.2,761.5625,-107.5625,-14.123922855970456
ASN00009500,Albany,2002,708.5,316.3,761.5625,-53.0625,-6.967583093967994
ASN00009500,Albany,2003,840.8,361.4,761.5625,79.23749999999995,10.40459581452605
ASN00009500,Albany,2004,574.5,333.0,761.5625,-187.0625,-24.562987279441938
ASN00009500,Albany,2005,739.6000000000001,296.20000000000005,761.5625,-21.962499999999864,-2.8838736151005153
ASN00009500,Albany,2006,511.4,248.8,761.5625,-250.16250000000002,-32.848584324989744
ASN00009500,Albany,2007,854.3999999999999,461.19999999999993,761.5625,92.83749999999986,12.190398030365184
ASN00009500,Albany,2008,759.3,370.0,761.5625,-2.2625000000000455,-0.2970865818629522
ASN00009500,Albany,2009,805.0,433.80000000000007,761.5625,43.4375,5.703734099302421
ASN00009500,Albany,2010,594.8000000000001,316.0,761.5625,-166.76249999999993,-21.897414854329085
ASN00009500,Albany,2011,717.3,358.1,761.5625,-44.262500000000045,-5.812064013130905
