date,sst,clim,thr,anom,mhw
1982-05-02,28.742295081967214,27.35084638559044,28.293921205711264,1.3914486963767736,True
1982-05-03,28.77754098360656,27.313094306363478,28.24333844526706,1.4644466772430818,True
1982-05-04,29.232950819672133,27.274015928721383,28.192202009518773,1.9589348909507507,True
1982-05-05,29.067213114754097,27.233925452301975,28.139304071919625,1.833287662452122,True
1982-05-06,28.610983606557376,27.19298875054084,28.0868524590164,1.4179948560165343,True
1982-05-07,28.388360655737706,27.151279025046875,28.033494976203073,1.237081630690831,True
1982-05-08,28.188524590163933,27.1091681489672,27.980927022739294,1.0793564411967331,True
1982-05-09,28.125081967213116,27.066586590388287,27.931396086726604,1.0584953768248297,True
1982-05-10,27.961967213114754,27.023262279057096,27.883824960338448,0.9387049340576574,True
1982-05-11,27.845573770491804,26.979415348621057,27.83824643046007,0.8661584218707468,True
1982-05-12,27.53344262295082,26.9354312933673,27.79327868852459,0.5980113295835174,False
1982-05-13,27.289180327868856,26.891130682819743,27.74900581702803,0.3980496450491131,False
1982-05-14,27.231639344262295,26.846067080108334,27.70509677419355,0.38557226415396073,False
1982-05-15,27.02409836065574,26.800203660080445,27.661411422527767,0.22389470057529337,False
1982-05-16,26.997377049180326,26.753414307004476,27.618736647276577,0.24396274217584946,False
1982-05-17,27.160983606557377,26.7057199012868,27.5755896351137,0.45526370527057836,False
1982-05-18,27.285409836065575,26.65740482028108,27.530571655208885,0.6280050157844954,False
1982-05-19,27.276721311475413,26.608247151579256,27.48497038603913,0.6684741598961566,False
1982-05-20,26.99377049180328,26.558389804977327,27.439088313061873,0.4353806868259511,False
1982-05-21,26.23540983606557,26.507980722080674,27.392069275515603,-0.27257088601510304,False
1982-05-22,26.20754098360656,26.457042129384813,27.344118984664195,-0.24950114577825389,False
1982-05-23,26.247704918032785,26.405483566495203,27.29159968270756,-0.1577786484624184,False
1982-05-24,26.225573770491803,26.353843132541705,27.236457429931253,-0.12826936204990247,False
1982-05-25,26.034098360655737,26.30231684374149,27.179187731359068,-0.2682184830857537,False
1982-05-26,25.83081967213115,26.251051888531006,27.12172924378636,-0.42023221639985664,False
1982-05-27,25.752131147540982,26.20037097575437,27.066712321523003,-0.4482398282133886,False
1982-05-28,25.719180327868852,26.15038829863949,27.012914859862505,-0.43120797077063955,False
1982-05-29,25.68737704918033,26.10094154127205,26.960444209413012,-0.4135644920917194,False
1982-05-30,25.6416393442623,26.051893867282022,26.908268112109997,-0.41025452301972365,False
1982-05-31,25.596393442622954,26.00304052689774,26.857405605499736,-0.406647084274784,False
1982-06-01,25.461639344262295,25.95457234427832,26.807569011105237,-0.49293300001602347,False
1982-06-02,25.589180327868853,25.906250596926427,26.759828133262822,-0.31707026905757374,False
1982-06-03,25.65032786885246,25.85795761421727,26.71269962982549,-0.20762974536480883,False
1982-06-04,25.70639344262295,25.809565902280344,26.663259650978322,-0.10317245965739374,False
1982-06-05,25.704262295081968,25.761133374998,26.612991538868325,-0.05687107991603213,False
1982-06-06,25.567540983606555,25.71254992548435,26.561043892120573,-0.14500894187779423,False
1982-06-07,25.501803278688527,25.66354218547185,26.509139608672662,-0.1617389067833237,False
1982-06-08,25.45229508196721,25.614298254891587,26.459501322051825,-0.1620031729243756,False
1982-06-09,25.005081967213115,25.564961860807973,26.41059069275516,-0.5598798935948572,False
1982-06-10,25.12655737704918,25.515955178436933,26.362107350608152,-0.3893978013877515,False
1982-06-11,25.337049180327867,25.467441725558068,26.31380169222634,-0.13039254523020105,False
1982-06-12,25.511639344262296,25.41929101165008,26.26358646218932,0.09234833261221453,False
1982-06-13,25.390819672131148,25.371597583449518,26.21295980962454,0.019222088681630112,False
1982-06-14,25.19934426229508,25.324244795923278,26.16138656795347,-0.12490053362819609,False
1982-06-15,24.45672131147541,25.27683782830954,26.10905023796933,-0.8201165168341298,False
1982-06-16,24.62344262295082,25.22956021345128,26.055792173453206,-0.6061175905004603,False
1982-06-17,24.587377049180326,25.182527538740132,26.003682707562138,-0.5951504895598063,False
1982-06-18,23.819344262295083,25.135991987564704,25.953178212585936,-1.3166477252696218,False
1982-06-19,24.12672131147541,25.090063442462704,25.90235325224749,-0.9633421309872929,False
1982-06-20,24.142459016393442,25.04471347531369,25.850994711792705,-0.9022544589202468,False
1982-06-21,24.448524590163935,24.999861368844446,25.799252247488102,-0.5513367786805112,False
1982-06-22,24.641967213114757,24.95538568658558,25.747473823373877,-0.3134184734708221,False
1982-06-23,24.61639344262295,24.91104334727497,25.69914331041777,-0.2946499046520188,False
1982-06-24,24.410819672131147,24.866624136660093,25.654595452141727,-0.45580446452894563,False
1982-06-25,24.34918032786885,24.82220011858404,25.6132628239027,-0.4730197907151883,False
1982-06-26,24.205901639344262,24.77819364453632,25.573884188260184,-0.5722920051920575,False
1982-06-27,23.86655737704918,24.734470554300277,25.535012691697517,-0.8679131772510971,False
1982-06-28,23.77901639344262,24.69113454481355,25.49532839767319,-0.9121181513709296,False
1982-06-29,24.14704918032787,24.64809839270548,25.456388154415656,-0.5010492123776125,False
1982-06-30,24.26032786885246,24.605350191497205,25.419381279746165,-0.34502232264474486,False
1982-07-01,24.252622950819674,24.56311941733571,25.381521946060282,-0.31049646651603524,False
1982-07-02,23.713606557377048,24.52124356200824,25.340563194077202,-0.8076370046311929,False
1982-07-03,23.635245901639344,24.479931798150734,25.298384981491274,-0.8446858965113897,False
1982-07-04,23.41901639344262,24.43963274201561,25.257152829190904,-1.0206163485729896,False
1982-07-05,23.38639344262295,24.400411662900822,25.21849814912745,-1.0140182202778725,False
1982-07-06,23.385081967213114,24.36224553306732,25.18168429402433,-0.9771635658542053,False
1982-07-07,23.4472131147541,24.32505147188436,25.14684558434691,-0.8778383571302619,False
1982-07-08,23.52786885245902,24.289072800987135,25.113548915917505,-0.7612039485281166,False
1982-07-09,23.532622950819672,24.253981603448555,25.080880486515078,-0.7213586526288829,False
1982-07-10,23.551967213114754,24.219495633222763,25.047541512427294,-0.6675284201080096,False
1982-07-11,23.38393442622951,24.18541509222313,25.013158117398213,-0.8014806659936227,False
1982-07-12,23.273114754098362,24.151539829815878,24.976628767847707,-0.8784250757175158,False
1982-07-13,23.17409836065574,24.118070717753955,24.941544156530945,-0.9439723570982146,False
1982-07-14,23.07918032786885,24.085110924154286,24.906584875727134,-1.0059305962854346,False
1982-07-15,22.95688524590164,24.052599410284763,24.872668429402438,-1.095714164383125,False
1982-07-16,22.862950819672132,24.020717465506465,24.839322051824432,-1.1577666458343323,False
1982-07-17,22.921639344262296,23.989499270868382,24.80677154944474,-1.0678599266060864,False
1982-07-18,22.94327868852459,23.958598609041232,24.774277630883137,-1.0153199205166423,False
1982-07-19,22.86016393442623,23.927577311988205,24.74251454257007,-1.0674133775619765,False
1982-07-20,22.873934426229507,23.896603079980128,24.711382337387622,-1.022668653750621,False
1982-07-21,23.141803278688528,23.86614746085925,24.680225806451617,-0.7243441821707215,False
1982-07-22,23.246721311475408,23.836262695703727,24.649414595452143,-0.589541384228319,False
1982-07-23,23.401311475409837,23.807018813198084,24.61864727657324,-0.40570733778824675,False
1982-07-24,23.618032786885248,23.778486418922164,24.587243786356424,-0.16045363203691565,False
1982-07-25,23.721803278688522,23.750649632229212,24.55603331570597,-0.028846353540689762,False
1982-07-26,23.69295081967213,23.723672227296763,24.52475727128503,-0.03072140762463249,False
1982-07-27,23.563278688524587,23.697605115138696,24.493868852459013,-0.1343264266141091,False
1982-07-28,23.59950819672131,23.672308094162137,24.46357324167107,-0.07279989744082727,False
