station,station_name,water_year,total_ML,baseline_ML,anom_pct
614044,Yarragil Brook - Yarragil Formation,1963,8262.6048,1690.9752912554081,388.6295407584403
614044,Yarragil Brook - Yarragil Formation,1964,14571.48031921729,1690.9752912554081,761.7204754304352
614044,Yarragil Brook - Yarragil Formation,1965,4765.460194490628,1690.9752912554081,181.81725771715276
614044,Yarragil Brook - Yarragil Formation,1966,4292.914731665153,1690.9752912554081,153.8721147414296
614044,Yarragil Brook - Yarragil Formation,1967,7235.827200000001,1690.9752912554081,327.9085115802019
614044,Yarragil Brook - Yarragil Formation,1968,6705.504,1690.9752912554081,296.54653942469633
614044,Yarragil Brook - Yarragil Formation,1969,1600.3872,1690.9752912554081,-5.357150499115459
614044,Yarragil Brook - Yarragil Formation,1970,5046.4511999999995,1690.9752912554081,198.43435478311636
614044,Yarragil Brook - Yarragil Formation,1971,3794.32363635488,1690.9752912554081,124.3866989645905
614044,Yarragil Brook - Yarragil Formation,1972,1732.9248000000002,1690.9752912554081,2.4807878010711937
614044,Yarragil Brook - Yarragil Formation,1973,5260.291200000001,1690.9752912554081,211.08031129743316
614044,Yarragil Brook - Yarragil Formation,1974,8861.184000000001,1690.9752912554081,424.0280000437683
614044,Yarragil Brook - Yarragil Formation,1975,1952.8031180830394,1690.9752912554081,15.483835167883854
614044,Yarragil Brook - Yarragil Formation,1976,684.7891359974241,1690.9752912554081,-59.50330323933798
614044,Yarragil Brook - Yarragil Formation,1977,1009.6783135728048,1690.9752912554081,-40.2901793542351
614044,Yarragil Brook - Yarragil Formation,1978,1656.8064,1690.9752912554081,-2.020661770287646
614044,Yarragil Brook - Yarragil Formation,1979,357.6096,1690.9752912554081,-78.85187312615876
614044,Yarragil Brook - Yarragil Formation,1980,1229.4765137319341,1690.9752912554081,-27.291869958717708
614044,Yarragil Brook - Yarragil Formation,1981,2928.5280000000002,1690.9752912554081,73.18573577889553
614044,Yarragil Brook - Yarragil Formation,1982,837.4752,1690.9752912554081,-50.47383576029403
614044,Yarragil Brook - Yarragil Formation,1983,3820.7808,1690.9752912554081,125.95130867721838
614044,Yarragil Brook - Yarragil Formation,1984,1707.6960000000001,1690.9752912554081,0.9888204062507677
614044,Yarragil Brook - Yarragil Formation,1985,1873.9296000000002,1690.9752912554081,10.819454884450952
614044,Yarragil Brook - Yarragil Formation,1986,466.90560000000005,1690.9752912554081,-72.38838424106353
614044,Yarragil Brook - Yarragil Formation,1987,635.3856000000001,1690.9752912554081,-62.424903350995784
614044,Yarragil Brook - Yarragil Formation,1988,3707.6831999999995,1690.9752912554081,119.26300278742418
614044,Yarragil Brook - Yarragil Formation,1989,967.6800000000001,1690.9752912554081,-42.77385334935448
614044,Yarragil Brook - Yarragil Formation,1990,1574.4672,1690.9752912554081,-6.889993712972031
614044,Yarragil Brook - Yarragil Formation,1991,2867.0976,1690.9752912554081,69.55289736205543
614044,Yarragil Brook - Yarragil Formation,1992,3475.1808,1690.9752912554081,105.5133991591307
614044,Yarragil Brook - Yarragil Formation,1993,950.9184000000001,1690.9752912554081,-43.76509196098173
614044,Yarragil Brook - Yarragil Formation,1994,1095.4656,1690.9752912554081,-35.21693630504157
614044,Yarragil Brook - Yarragil Formation,1995,1601.5968,1690.9752912554081,-5.285617815802146
614044,Yarragil Brook - Yarragil Formation,1996,2710.4544,1690.9752912554081,60.289414872982185
614044,Yarragil Brook - Yarragil Formation,1997,561.7728000000001,1690.9752912554081,-66.77817807834847
614044,Yarragil Brook - Yarragil Formation,1998,1327.3632000000002,1690.9752912554081,-21.503099018404715
614044,Yarragil Brook - Yarragil Formation,1999,2272.8384,1690.9752912554081,34.40991194570366
614044,Yarragil Brook - Yarragil Formation,2000,2400.7968,1690.9752912554081,41.97704794477561
614044,Yarragil Brook - Yarragil Formation,2001,13.6512,1690.9752912554081,-99.19270257403554
614044,Yarragil Brook - Yarragil Formation,2002,938.3904,1690.9752912554081,-44.50596618101241
614044,Yarragil Brook - Yarragil Formation,2003,1327.0176000000001,1690.9752912554081,-21.523536927922805
614044,Yarragil Brook - Yarragil Formation,2004,959.0400000000001,1690.9752912554081,-43.28480108730667
614044,Yarragil Brook - Yarragil Formation,2005,1073.6064000000001,1690.9752912554081,-36.50963408206061
614044,Yarragil Brook - Yarragil Formation,2006,196.47360000000003,1690.9752912554081,-88.38104843896714
614044,Yarragil Brook - Yarragil Formation,2007,1032.7392000000002,1690.9752912554081,-38.926416882574465
614044,Yarragil Brook - Yarragil Formation,2008,589.0752,1690.9752912554081,-65.16358322641955
614044,Yarragil Brook - Yarragil Formation,2009,1614.9887999999996,1690.9752912554081,-4.4936488219762705
614044,Yarragil Brook - Yarragil Formation,2010,0.0,1690.9752912554081,-100.0
614044,Yarragil Brook - Yarragil Formation,2011,32.4,1690.9752912554081,-98.08394598267928
614044,Yarragil Brook - Yarragil Formation,2012,202.2624,1690.9752912554081,-88.03871345453919
614044,Yarragil Brook - Yarragil Formation,2013,661.9104,1690.9752912554081,-60.856293795482564
614044,Yarragil Brook - Yarragil Formation,2014,478.7424,1690.9752912554081,-71.68838584006903
614044,Yarragil Brook - Yarragil Formation,2015,0.0,1690.9752912554081,-100.0
614044,Yarragil Brook - Yarragil Formation,2016,125.02079999999998,1690.9752912554081,-92.60658623183178
614044,Yarragil Brook - Yarragil Formation,2017,1050.9696000000001,1690.9752912554081,-37.84831715549535
614044,Yarragil Brook - Yarragil Formation,2018,724.2912,1690.9752912554081,-57.167251127467736
614044,Yarragil Brook - Yarragil Formation,2019,71.62559999999999,1690.9752912554081,-95.76424325237632
614044,Yarragil Brook - Yarragil Formation,2020,98.23679999999999,1690.9752912554081,-94.19052421948358
614044,Yarragil Brook - Yarragil Formation,2021,755.0496,1690.9752912554081,-55.34827718035793
614044,Yarragil Brook - Yarragil Formation,2022,298.16639999999995,1690.9752912554081,-82.36719356326985
614196,Williams River - Saddleback Rd Bridge,1967,166340.88312502322,60360.51669050992,175.57895830798262
614196,Williams River - Saddleback Rd Bridge,1968,100398.65653710633,60360.51669050992,66.33167183091948
614196,Williams River - Saddleback Rd Bridge,1969,24530.08258352729,60360.51669050992,-59.360714704776555
614196,Williams River - Saddleback Rd Bridge,1970,91977.22580064026,60360.51669050992,52.379785402170384
614196,Williams River - Saddleback Rd Bridge,1971,41980.92162138865,60360.51669050992,-30.44969804244729
614196,Williams River - Saddleback Rd Bridge,1972,40531.68889376526,60360.51669050992,-32.850659477310614
614196,Williams River - Saddleback Rd Bridge,1973,88421.42627015221,60360.51669050992,46.48884919842662
614196,Williams River - Saddleback Rd Bridge,1974,194494.86471460483,60360.51669050992,222.22200103397057
614196,Williams River - Saddleback Rd Bridge,1975,55479.41772628929,60360.51669050992,-8.086575847665078
614196,Williams River - Saddleback Rd Bridge,1976,21145.976424725373,60360.51669050992,-64.96720441750293
614196,Williams River - Saddleback Rd Bridge,1977,19743.139188630874,60360.51669050992,-67.29130187890695
614196,Williams River - Saddleback Rd Bridge,1978,67938.11915630617,60360.51669050992,12.55390589952925
614196,Williams River - Saddleback Rd Bridge,1979,12351.30925876594,60360.51669050992,-79.53743616527416
614196,Williams River - Saddleback Rd Bridge,1980,19882.73084267789,60360.51669050992,-67.06003869280343
614196,Williams River - Saddleback Rd Bridge,1981,114962.75773091073,60360.51669050992,90.46019489920232
614196,Williams River - Saddleback Rd Bridge,1982,18788.27331849723,60360.51669050992,-68.87323974572406
614196,Williams River - Saddleback Rd Bridge,1983,163122.91948056727,60360.51669050992,170.24771891360234
614196,Williams River - Saddleback Rd Bridge,1984,42026.453137270924,60360.51669050992,-30.374265427919266
614196,Williams River - Saddleback Rd Bridge,1985,66268.39984703294,60360.51669050992,9.787661670980818
614196,Williams River - Saddleback Rd Bridge,1986,30765.56752553952,60360.51669050992,-49.030311182911746
614196,Williams River - Saddleback Rd Bridge,1987,20306.278506542192,60360.51669050992,-66.35834214166889
614196,Williams River - Saddleback Rd Bridge,1988,104477.89503312837,60360.51669050992,73.08979571666711
614196,Williams River - Saddleback Rd Bridge,1989,40595.36389796587,60360.51669050992,-32.74516832565747
614196,Williams River - Saddleback Rd Bridge,1990,49383.911264538634,60360.51669050992,-18.185075323745636
614196,Williams River - Saddleback Rd Bridge,1991,82970.94958872846,60360.51669050992,37.458978381762975
614196,Williams River - Saddleback Rd Bridge,1992,108318.78510935785,60360.51669050992,79.45304488486609
614196,Williams River - Saddleback Rd Bridge,1993,39289.63752307597,60360.51669050992,-34.90838104562942
614196,Williams River - Saddleback Rd Bridge,1994,58368.897834921125,60360.51669050992,-3.299539110641714
614196,Williams River - Saddleback Rd Bridge,1995,67779.23403731274,60360.51669050992,12.290678996074945
614196,Williams River - Saddleback Rd Bridge,1996,143885.11963988678,60360.51669050992,138.37622261856626
614196,Williams River - Saddleback Rd Bridge,1997,28215.7162384247,60360.51669050992,-53.25468073261065
614196,Williams River - Saddleback Rd Bridge,1998,69463.98652261251,60360.51669050992,15.081828869655567
614196,Williams River - Saddleback Rd Bridge,1999,63482.078429038535,60360.51669050992,5.171529187753632
614196,Williams River - Saddleback Rd Bridge,2000,78003.26249128953,60360.51669050992,29.228950923731013
614196,Williams River - Saddleback Rd Bridge,2001,23908.538512798397,60360.51669050992,-60.390434304288554
614196,Williams River - Saddleback Rd Bridge,2002,45015.80882913833,60360.51669050992,-25.42176360094699
614196,Williams River - Saddleback Rd Bridge,2003,59380.18131392687,60360.51669050992,-1.6241335070234397
614196,Williams River - Saddleback Rd Bridge,2004,77946.49929219381,60360.51669050992,29.13491064341538
614196,Williams River - Saddleback Rd Bridge,2005,83712.93186276472,60360.51669050992,38.68822941326204
614196,Williams River - Saddleback Rd Bridge,2006,18886.334552898486,60360.51669050992,-68.7107805094918
