date,t15,rh15,wind15,rain24,tmax,kbdi,df,ffdi
1941-01-01,30.1,20.0,11.5,0.0,30.1,88.671,10.0,22.472
1941-01-02,31.2,18.0,18.7,0.0,31.9,90.136,10.0,29.575
1941-01-03,29.1,19.0,14.8,0.0,29.2,91.239,10.0,24.293
1941-01-04,33.3,13.0,8.0,0.0,33.3,92.881,10.0,29.372
1941-01-05,35.1,17.0,13.4,0.0,35.9,94.956,10.0,30.853
1941-01-06,27.7,26.0,17.9,0.0,29.0,95.992,10.0,19.568
1941-01-07,26.1,31.0,18.0,0.0,26.1,96.749,10.0,15.638
1941-01-08,29.6,25.0,17.4,0.0,30.0,97.875,10.0,21.348
1941-01-09,27.5,35.0,5.9,3.7,28.2,98.803,6.228,6.742
1941-01-10,21.9,49.0,17.3,0.0,23.4,99.35,8.68,6.238
1941-01-11,27.4,36.0,7.5,0.0,27.4,100.192,9.655,10.389
1941-01-12,23.2,51.0,21.1,0.0,24.1,100.776,10.0,7.646
1941-01-13,23.2,37.0,19.9,0.0,23.4,101.313,10.0,12.051
1941-01-14,21.7,33.0,16.9,0.0,21.7,101.75,10.0,12.258
1941-01-15,25.0,24.0,9.2,0.0,25.0,102.386,10.0,15.613
1941-01-16,30.8,17.0,6.5,0.0,31.3,103.601,10.0,22.702
1941-01-17,29.0,22.0,10.0,0.0,29.9,104.645,10.0,19.511
1941-01-18,29.8,21.0,6.0,0.0,29.8,105.667,10.0,18.896
1941-01-19,35.9,13.0,13.8,0.0,36.0,107.52,10.0,36.732
1941-01-20,38.2,10.0,13.6,0.0,38.3,109.776,10.0,43.825
1941-01-21,39.0,9.0,18.2,0.0,39.1,112.15,10.0,51.903
1941-01-22,32.3,24.0,14.6,0.0,32.8,113.422,10.0,22.673
1941-01-23,27.2,35.0,19.1,0.0,30.3,114.401,10.0,14.507
1941-01-24,20.5,43.0,17.4,0.2,20.5,114.73,10.0,8.435
1941-01-25,25.7,25.0,11.6,0.0,25.7,115.329,10.0,16.336
1941-01-26,32.0,14.0,7.8,0.0,33.6,116.655,10.0,27.029
1941-01-27,34.9,15.0,23.5,0.2,36.7,118.412,10.0,41.588
1941-01-28,26.1,34.0,16.0,0.1,26.4,119.03,10.0,13.455
1941-01-29,27.0,34.0,18.2,0.0,27.0,119.684,10.0,14.604
1941-01-30,27.2,30.0,18.1,0.0,27.2,120.347,10.0,16.839
1941-01-31,25.5,28.0,19.2,0.0,26.0,120.926,10.0,17.479
1941-02-01,20.8,38.0,20.2,0.0,20.9,121.246,10.0,10.811
1941-02-02,26.4,24.0,12.4,0.0,26.5,121.85,10.0,17.642
1941-02-03,27.9,27.0,14.0,0.0,28.5,122.589,10.0,17.373
1941-02-04,37.1,12.0,13.1,0.0,37.1,124.288,10.0,38.952
1941-02-05,32.2,20.0,14.9,0.0,33.0,125.412,10.0,26.123
1941-02-06,31.2,26.0,18.2,0.0,31.3,126.35,10.0,22.181
1941-02-07,24.3,39.0,18.1,0.0,25.9,126.881,10.0,11.192
1941-02-08,21.3,30.0,15.9,0.0,21.3,127.193,10.0,13.102
1941-02-09,29.0,22.0,10.5,0.0,29.2,127.935,10.0,19.741
1941-02-10,32.8,21.0,13.9,0.0,33.0,129.007,10.0,25.159
1941-02-11,24.4,45.0,15.8,0.1,26.7,129.565,10.0,8.652
1941-02-12,26.5,30.0,11.2,0.0,26.9,130.132,10.0,13.993
1941-02-13,31.8,27.0,10.4,0.0,31.8,131.057,10.0,18.22
1941-02-14,30.4,38.0,16.1,0.0,30.5,131.86,10.0,13.586
1941-02-15,32.2,25.0,18.7,0.0,32.2,132.799,10.0,24.028
1941-02-16,34.4,22.0,14.5,0.0,34.8,133.992,10.0,26.019
1941-02-17,32.9,26.0,18.6,0.0,32.9,134.968,10.0,23.714
1941-02-18,30.3,26.0,14.8,0.0,30.3,135.712,10.0,19.871
1941-02-19,32.9,15.0,5.5,0.0,33.2,136.692,10.0,25.509
1941-02-20,26.0,37.0,20.6,0.0,27.4,137.231,10.0,13.466
1941-02-21,24.6,37.0,16.2,0.0,24.6,137.627,10.0,11.587
1941-02-22,30.5,27.0,15.3,0.0,30.7,138.371,10.0,19.555
1941-02-23,27.8,26.0,15.8,0.0,27.8,138.919,10.0,18.693
1941-02-24,27.3,32.0,19.6,0.0,27.4,139.44,10.0,16.333
1941-02-25,29.7,27.0,17.4,1.9,29.9,140.108,10.0,19.992
1941-02-26,22.1,63.0,13.7,2.7,23.9,140.458,8.945,3.669
1941-02-27,26.3,41.0,9.2,0.1,26.3,140.911,10.0,9.075
1941-02-28,27.2,46.0,19.9,0.1,27.2,141.405,10.0,10.113
1941-03-01,29.7,36.0,2.5,0.0,29.9,142.053,10.0,10.341
1941-03-02,32.3,34.0,16.1,0.0,32.3,142.866,10.0,16.631
1941-03-03,28.4,33.0,8.7,0.0,28.4,143.408,10.0,12.69
1941-03-04,32.5,23.0,7.9,0.0,32.6,144.227,10.0,20.2
1941-03-05,33.8,23.0,4.8,0.3,34.1,145.161,10.0,19.63
1941-03-06,22.3,61.0,4.6,15.5,27.1,134.981,2.533,0.921
1941-03-07,26.1,42.0,9.1,12.9,28.1,127.824,1.432,1.276
1941-03-08,30.8,33.0,11.2,0.0,31.1,128.715,3.365,4.981
1941-03-09,30.7,27.0,13.7,0.9,32.3,129.705,5.076,9.712
1941-03-10,22.1,46.0,10.5,0.0,22.1,130.037,6.436,4.422
1941-03-11,18.5,50.0,17.5,0.1,18.5,130.245,7.493,4.668
1941-03-12,23.8,31.0,5.4,0.0,23.9,130.65,8.324,8.989
1941-03-13,20.9,49.0,17.2,0.4,21.9,130.969,8.977,6.219
1941-03-14,16.8,37.0,9.7,0.0,21.2,131.261,9.498,7.267
1941-03-15,27.9,28.0,18.8,0.0,27.9,131.876,9.935,18.658
1941-03-16,19.5,51.0,17.9,0.1,19.5,132.108,10.0,6.26
1941-03-17,23.1,41.0,21.2,0.0,23.1,132.468,10.0,10.785
1941-03-18,24.2,44.0,23.8,0.0,24.2,132.874,10.0,10.726
1941-03-19,26.8,31.0,17.2,0.0,26.8,133.409,10.0,15.715
1941-03-20,28.2,27.0,7.8,0.0,28.4,134.037,10.0,15.18
1941-03-21,25.9,35.0,15.1,0.0,26.8,134.563,10.0,12.642
1941-03-22,24.2,33.0,9.1,0.0,24.2,134.957,10.0,11.114
1941-03-23,21.6,53.0,19.3,0.0,23.7,135.327,10.0,6.482
1941-03-24,21.0,43.0,16.6,1.0,21.0,135.594,10.0,8.419
1941-03-25,23.3,38.0,18.7,0.0,23.4,135.948,10.0,11.358
1941-03-26,26.8,27.0,6.3,0.0,27.1,136.477,10.0,13.979
1941-03-27,25.8,35.0,17.3,0.0,27.1,137.001,10.0,13.265
1941-03-28,26.4,32.0,5.1,0.0,26.4,137.483,10.0,11.285
1941-03-29,27.3,36.0,10.1,0.0,27.3,138.011,10.0,11.392
1941-03-30,23.4,37.0,21.3,0.0,23.6,138.36,10.0,12.536
1941-03-31,20.7,44.0,16.5,0.1,21.0,138.616,10.0,8.033
1941-04-01,20.4,43.0,11.5,0.0,20.4,138.852,10.0,7.322
1941-04-02,23.6,32.0,13.7,0.2,23.7,139.201,10.0,12.554
1941-04-03,22.6,38.0,23.0,0.0,23.0,139.521,10.0,12.267
1941-04-04,29.9,27.0,3.6,0.0,29.9,140.189,10.0,14.573
1941-04-05,27.2,27.0,14.7,0.0,27.2,140.689,10.0,17.247
1941-04-06,20.8,46.0,15.5,0.0,22.1,140.97,10.0,7.349
1941-04-07,24.1,43.0,19.4,0.4,24.7,141.348,10.0,9.983
1941-04-08,19.5,61.0,17.4,0.7,20.1,141.566,10.0,4.382
1941-04-09,21.8,42.0,11.3,0.8,21.8,141.834,10.0,7.909
1941-04-10,23.3,43.0,13.7,0.9,23.8,142.17,10.0,8.503
1941-04-11,19.3,66.0,13.3,3.4,19.7,141.258,7.913,2.641
1941-04-12,16.6,55.0,12.8,0.1,20.2,141.479,10.0,4.388
1941-04-13,17.1,80.0,8.7,12.5,17.8,134.139,3.028,0.526
1941-04-14,21.7,52.0,6.6,1.1,21.7,134.435,6.003,3.022
1941-04-15,20.1,58.0,13.8,1.1,20.7,134.697,7.952,3.636
1941-04-16,20.5,42.0,5.8,0.0,20.5,134.951,9.206,6.134
1941-04-17,19.8,47.0,19.2,0.0,19.9,135.185,10.0,7.484
1941-04-18,18.8,58.0,2.5,1.1,19.0,135.393,10.0,3.349
1941-04-19,19.2,54.0,12.1,0.7,20.1,135.632,10.0,4.879
1941-04-20,19.5,54.0,9.7,0.2,19.9,135.864,10.0,4.659
1941-04-21,19.8,48.0,10.2,1.3,20.9,136.127,10.0,5.857
1941-04-22,18.8,34.0,16.6,0.7,19.4,136.343,10.0,10.662
1941-04-23,20.3,39.0,16.4,0.1,20.9,136.603,10.0,9.395
1941-04-24,18.4,66.0,9.4,0.5,18.4,136.791,10.0,2.947
1941-04-25,21.8,31.0,12.7,0.2,22.3,137.097,10.0,11.945
1941-04-26,23.5,36.0,12.6,0.0,23.8,137.46,10.0,10.622
1941-04-27,25.8,34.0,19.5,0.1,26.1,137.924,10.0,14.456
1941-04-28,18.4,73.0,11.6,16.2,19.1,126.941,2.356,0.585
1941-04-29,14.8,53.0,13.9,0.2,15.1,127.071,4.962,2.273
1941-04-30,17.7,41.0,15.1,1.4,17.9,127.271,6.854,5.366
1941-05-01,18.3,46.0,20.4,0.0,18.5,127.488,8.158,6.195
1941-05-02,17.5,69.0,13.7,0.3,17.7,127.681,9.069,2.588
1941-05-03,15.3,76.0,12.5,4.5,15.6,127.822,6.307,1.282
1941-05-04,17.2,81.0,20.7,9.9,17.2,118.404,2.511,0.562
1941-05-05,13.9,79.0,23.5,5.6,14.5,118.015,1.883,0.433
1941-05-06,13.8,54.0,13.6,0.0,13.8,118.13,4.144,1.765
1941-05-07,14.3,59.0,13.9,0.2,15.2,118.278,5.916,2.161
1941-05-08,14.7,54.0,15.2,0.0,15.0,118.421,7.207,3.261
1941-05-09,16.5,52.0,14.2,0.0,16.9,118.614,8.146,4.094
1941-05-10,17.9,50.0,12.0,0.6,17.9,118.836,8.843,4.737
1941-05-11,19.5,40.0,10.9,0.7,19.5,119.112,9.374,7.288
1941-05-12,20.3,38.0,9.1,0.0,20.3,119.416,9.788,8.026
1941-05-13,19.5,42.0,20.1,0.0,19.8,119.7,10.0,8.991
1941-05-14,20.2,62.0,9.7,0.4,20.5,120.009,10.0,3.62
1941-05-15,17.6,46.0,19.9,0.0,17.7,120.222,10.0,7.311
1941-05-16,17.5,60.0,10.5,0.7,17.5,120.428,10.0,3.607
1941-05-17,17.1,58.0,5.7,0.4,18.1,120.652,10.0,3.408
1941-05-18,17.9,53.0,7.9,0.1,17.9,120.869,10.0,4.381
1941-05-19,17.1,62.0,9.9,0.0,17.1,121.061,10.0,3.275
1941-05-20,17.9,49.0,11.1,0.1,18.0,121.28,10.0,5.42
1941-05-21,17.9,55.0,7.5,0.2,18.0,121.499,10.0,4.05
1941-05-22,19.9,39.0,9.7,0.0,20.0,121.783,10.0,7.924
1941-05-23,19.5,39.0,20.2,0.4,19.7,122.056,10.0,9.995
1941-05-24,15.4,64.0,18.5,6.2,16.5,120.713,4.922,1.753
1941-05-25,15.2,57.0,14.8,0.0,15.4,120.861,8.015,3.29
1941-05-26,13.0,81.0,16.9,1.0,15.7,121.016,9.507,1.659
1941-05-27,14.3,55.0,15.8,0.1,14.5,121.143,10.0,4.355
1941-05-28,15.7,64.0,16.5,0.4,16.4,121.316,10.0,3.403
1941-05-29,15.5,79.0,20.2,3.0,15.5,121.466,7.801,1.719
1941-05-30,12.4,55.0,13.8,0.4,13.2,121.564,10.0,3.898
1941-05-31,12.3,48.0,8.9,0.0,12.6,121.651,10.0,4.41
1941-06-01,15.0,48.0,15.8,0.0,15.4,121.797,10.0,5.678
1941-06-02,15.9,68.0,15.6,0.4,16.3,121.966,10.0,2.922
1941-06-03,11.4,91.0,14.4,12.1,15.1,114.698,2.857,0.32
1941-06-04,13.8,54.0,13.1,0.7,13.8,114.818,5.614,2.354
1941-06-05,15.1,54.0,13.6,0.0,15.3,114.974,7.394,3.266
1941-06-06,14.9,73.0,15.5,0.3,15.8,115.143,8.529,2.027
1941-06-07,14.5,69.0,16.2,0.3,15.0,115.291,9.281,2.537
1941-06-08,14.0,43.0,11.1,0.0,14.1,115.417,9.803,5.729
1941-06-09,9.0,82.0,2.4,15.8,9.5,104.739,2.176,0.233
1941-06-10,10.5,53.0,14.3,0.0,10.8,104.806,4.557,1.824
1941-06-11,11.6,54.0,9.5,0.0,12.0,104.896,6.265,2.238
1941-06-12,12.7,57.0,9.7,0.0,13.0,105.01,7.434,2.491
1941-06-13,14.0,49.0,16.8,0.0,14.3,105.156,8.247,4.488
1941-06-14,15.9,57.0,15.1,0.0,16.2,105.356,8.833,3.734
1941-06-15,13.9,89.0,34.9,18.4,16.1,92.26,1.792,0.381
1941-06-16,7.6,86.0,21.9,6.6,8.6,90.771,1.352,0.191
1941-06-17,11.7,74.0,15.8,9.1,13.0,86.885,0.996,0.212
1941-06-18,11.3,55.0,19.1,1.6,11.6,86.983,2.396,1.038
1941-06-19,13.1,62.0,18.4,0.0,13.5,87.131,3.691,1.305
1941-06-20,14.4,64.0,13.6,0.0,15.3,87.337,4.772,1.466
1941-06-21,14.3,79.0,13.6,0.5,15.4,87.545,5.645,1.028
1941-06-22,15.4,49.0,15.6,0.0,15.4,87.753,6.345,3.532
1941-06-23,16.4,65.0,21.2,0.1,16.9,88.015,6.91,2.609
1941-06-24,12.0,93.0,10.5,17.0,14.7,76.198,1.763,0.173
1941-06-25,11.0,59.0,15.2,1.3,11.2,76.294,3.753,1.272
1941-06-26,13.4,73.0,20.4,0.6,13.5,76.456,5.223,1.332
1941-06-27,15.0,71.0,24.9,1.5,15.6,76.692,6.252,1.999
1941-06-28,13.3,92.0,13.8,7.2,13.3,71.334,3.445,0.392
1941-06-29,15.6,60.0,14.8,0.3,15.7,71.583,5.871,2.212
1941-06-30,15.3,72.0,18.2,1.1,15.8,71.835,7.126,1.897
1941-07-01,11.8,85.0,11.1,14.9,12.4,60.76,1.806,0.235
1941-07-02,12.7,69.0,17.9,0.6,12.9,60.921,3.735,1.011
1941-07-03,13.8,71.0,26.1,0.1,15.0,61.16,5.092,1.612
1941-07-04,13.8,69.0,6.5,0.1,14.3,61.371,6.008,1.285
1941-07-05,13.9,52.0,20.0,0.0,14.0,61.571,6.639,3.509
1941-07-06,10.1,92.0,17.3,14.1,14.0,52.762,1.802,0.201
1941-07-07,12.0,63.0,17.4,0.2,12.0,52.901,3.676,1.182
1941-07-08,8.6,81.0,17.7,10.4,9.5,47.448,2.239,0.35
1941-07-09,11.2,65.0,24.1,0.9,11.7,47.582,4.231,1.443
1941-07-10,11.6,62.0,19.5,3.3,11.9,47.722,4.979,1.711
1941-07-11,11.6,81.0,14.2,3.1,13.1,45.688,3.205,0.508
1941-07-12,12.3,80.0,7.3,0.5,12.5,45.852,5.272,0.749
1941-07-13,13.1,67.0,10.3,0.2,13.3,46.045,6.286,1.537
1941-07-14,13.1,65.0,15.1,0.2,13.3,46.238,6.84,2.003
1941-07-15,14.5,71.0,11.5,3.7,14.7,46.488,4.621,1.066
1941-07-16,12.3,65.0,10.8,0.4,12.4,46.647,6.43,1.659
1941-07-17,13.8,63.0,21.0,0.0,13.8,46.859,7.133,2.629
1941-07-18,13.3,57.0,14.6,1.8,13.8,47.071,7.48,2.869
1941-07-19,13.1,61.0,19.3,0.1,13.6,47.274,7.681,2.844
1941-07-20,15.8,68.0,22.9,0.1,16.3,47.598,7.818,2.709
1941-07-21,11.5,56.0,13.8,22.8,13.3,28.093,0.996,0.375
1941-07-22,10.6,83.0,21.6,1.5,13.4,28.313,2.251,0.384
1941-07-23,11.6,62.0,16.7,0.0,11.6,28.459,3.279,1.061
1941-07-24,12.9,82.0,21.5,0.7,13.3,28.674,4.058,0.768
1941-07-25,14.0,62.0,16.4,0.7,14.1,28.924,4.642,1.61
1941-07-26,13.0,84.0,25.1,7.3,13.2,25.518,2.519,0.489
1941-07-27,9.3,77.0,24.1,13.4,10.5,17.312,0.998,0.215
1941-07-28,10.5,74.0,22.8,3.2,11.1,17.448,0.878,0.212
1941-07-29,5.4,87.0,17.3,12.3,9.7,7.119,0.548,0.063
1941-07-30,10.3,52.0,8.2,0.0,10.5,7.24,1.331,0.483
1941-07-31,12.1,68.0,23.4,0.3,12.5,7.443,2.068,0.651
1941-08-01,9.2,92.0,19.9,9.3,12.9,3.149,1.731,0.199
1941-08-02,9.7,57.0,19.6,0.9,9.8,3.246,3.174,1.225
1941-08-03,12.5,63.0,22.0,1.9,13.2,3.486,4.012,1.46
1941-08-04,11.8,67.0,14.0,1.9,12.1,3.675,4.513,1.156
1941-08-05,13.1,74.0,8.0,1.2,13.2,3.097,4.799,0.876
1941-08-06,12.8,66.0,24.9,0.5,13.3,3.342,5.019,1.775
1941-08-07,9.2,83.0,15.8,27.0,11.4,0.162,0.674,0.097
1941-08-08,12.2,61.0,18.8,1.3,12.2,0.358,1.568,0.568
1941-08-09,11.4,59.0,12.3,3.1,11.7,0.532,3.553,1.141
1941-08-10,12.8,62.0,15.3,0.0,13.2,0.776,4.695,1.524
1941-08-11,14.2,71.0,16.6,0.2,14.7,1.099,5.116,1.314
1941-08-12,15.2,66.0,14.4,0.7,15.2,1.451,5.325,1.596
1941-08-13,16.1,54.0,21.5,0.0,16.1,1.857,5.453,3.009
1941-08-14,16.6,68.0,23.4,0.1,16.6,2.294,5.543,2.006
1941-08-15,17.9,39.0,27.3,0.0,18.7,2.884,5.619,6.329
1941-08-16,13.0,90.0,18.6,16.2,13.9,0.28,1.064,0.146
1941-08-17,11.7,58.0,17.8,0.2,12.0,0.468,2.243,0.862
1941-08-18,14.2,74.0,20.3,0.6,14.8,0.797,3.106,0.789
1941-08-19,12.7,70.0,21.9,4.2,14.0,1.082,2.987,0.861
1941-08-20,11.7,77.0,29.0,12.6,14.3,0.302,1.031,0.27
1941-08-21,10.4,65.0,13.4,2.6,10.5,0.427,0.91,0.24
1941-08-22,11.2,69.0,9.2,0.1,12.0,0.614,1.993,0.422
1941-08-23,11.9,80.0,13.4,1.1,13.4,0.868,2.837,0.462
1941-08-24,14.8,56.0,13.0,0.0,14.9,1.202,3.453,1.403
1941-08-25,18.0,38.0,20.3,0.0,18.4,1.771,3.911,3.902
1941-08-26,15.0,66.0,19.0,3.2,16.6,2.209,3.546,1.182
1941-08-27,12.5,60.0,10.0,0.5,12.9,2.436,4.73,1.438
1941-08-28,15.5,53.0,17.9,0.0,15.6,2.809,5.173,2.663
1941-08-29,15.0,66.0,15.7,0.0,15.0,3.146,5.393,1.655
1941-08-30,14.8,74.0,27.0,5.8,15.8,2.811,2.452,0.746
1941-08-31,12.3,75.0,28.3,9.3,14.2,0.297,1.131,0.318
1941-09-01,13.5,53.0,23.9,0.2,13.5,0.556,2.348,1.313
1941-09-02,14.1,71.0,12.9,1.1,14.2,0.852,3.213,0.759
1941-09-03,15.3,58.0,24.4,0.7,15.3,1.209,3.804,1.914
1941-09-04,15.1,64.0,28.8,2.0,15.5,1.578,4.461,2.005
1941-09-05,12.8,65.0,27.4,0.5,13.6,1.841,5.219,2.024
1941-09-06,12.6,80.0,23.0,2.7,12.9,0.23,3.814,0.793
1941-09-07,13.5,60.0,21.5,1.1,14.0,0.515,4.844,1.993
1941-09-08,11.7,68.0,21.2,1.2,12.0,0.702,5.198,1.515
1941-09-09,12.7,82.0,12.6,2.1,13.6,0.966,4.34,0.662
1941-09-10,14.6,51.0,6.9,0.0,15.0,1.306,5.146,2.129
1941-09-11,16.5,45.0,20.4,0.0,16.5,1.739,5.412,4.024
1941-09-12,17.9,41.0,20.1,0.0,18.6,2.322,5.552,4.933
1941-09-13,18.3,49.0,13.6,1.0,18.5,2.895,5.643,3.311
1941-09-14,16.4,65.0,14.3,0.6,16.6,3.331,5.703,1.837
1941-09-15,12.2,77.0,6.1,3.1,13.8,3.601,3.657,0.561
1941-09-16,13.4,74.0,16.2,2.0,14.9,2.314,2.665,0.6
1941-09-17,13.4,77.0,14.2,1.1,14.3,2.613,4.098,0.79
1941-09-18,13.8,63.0,16.5,0.2,14.7,2.933,4.74,1.581
1941-09-19,14.8,82.0,22.8,5.0,15.5,2.081,2.694,0.563
1941-09-20,13.3,55.0,17.3,0.4,13.3,2.328,4.116,1.816
1941-09-21,16.1,57.0,29.2,1.4,16.1,2.732,4.752,2.836
1941-09-22,12.6,69.0,21.9,4.6,13.6,1.675,2.835,0.843
1941-09-23,14.6,68.0,22.5,0.6,15.1,2.02,4.225,1.404
1941-09-24,11.6,61.0,14.6,6.6,13.0,0.235,2.183,0.7
1941-09-25,12.3,56.0,18.7,0.5,12.6,0.45,3.627,1.547
1941-09-26,13.2,84.0,16.8,5.8,14.9,0.336,2.395,0.385
1941-09-27,13.1,58.0,18.5,0.0,13.1,0.575,3.829,1.557
1941-09-28,14.5,83.0,16.6,4.9,15.5,0.945,2.701,0.467
1941-09-29,12.7,55.0,12.1,0.4,13.0,0.959,4.092,1.566
1941-09-30,13.6,50.0,14.5,0.0,13.6,1.223,4.706,2.33
1941-10-01,16.1,45.0,11.7,0.0,16.1,1.629,5.034,3.016
1941-10-02,20.3,36.0,12.6,0.0,20.3,2.358,5.251,5.048
1941-10-03,17.9,59.0,22.0,0.0,18.4,2.924,5.395,2.694
1941-10-04,13.0,89.0,18.0,20.1,15.6,0.377,0.881,0.124
1941-10-05,10.8,74.0,24.3,9.7,14.4,0.308,0.616,0.157
1941-10-06,11.6,54.0,18.1,1.9,12.0,0.495,1.457,0.649
1941-10-07,13.1,62.0,15.1,1.1,13.5,0.754,2.208,0.728
1941-10-08,15.3,46.0,9.4,0.1,15.7,1.136,2.82,1.517
1941-10-09,15.3,62.0,8.1,2.6,15.5,0.887,3.913,1.17
1941-10-10,16.7,56.0,11.8,4.0,17.9,1.418,2.208,0.936
1941-10-11,17.7,47.0,12.5,0.4,18.3,1.979,3.68,2.222
1941-10-12,18.6,46.0,6.1,0.3,18.9,2.586,4.428,2.45
1941-10-13,20.3,42.0,8.6,0.0,20.8,3.358,4.859,3.462
1941-10-14,18.9,48.0,18.4,0.0,19.2,3.985,5.129,3.562
1941-10-15,20.5,46.0,12.6,0.0,20.5,4.723,5.323,3.648
1941-10-16,15.2,61.0,21.6,0.6,16.0,5.116,5.452,2.298
1941-10-17,16.3,54.0,20.8,0.1,16.6,5.547,5.554,3.034
1941-10-18,14.7,55.0,26.0,2.3,14.7,5.862,4.353,2.466
1941-10-19,13.6,59.0,11.9,1.1,13.8,6.13,5.286,1.802
1941-10-20,12.3,69.0,13.8,7.1,13.3,0.259,2.07,0.506
1941-10-21,16.0,49.0,4.5,0.0,16.0,0.661,3.521,1.555
1941-10-22,20.3,36.0,10.0,0.0,20.3,1.393,4.289,3.89
1941-10-23,24.2,28.0,12.3,0.0,24.3,2.564,4.753,6.83
1941-10-24,24.5,31.0,16.3,0.3,24.9,3.808,5.065,7.275
1941-10-25,20.1,44.0,17.6,0.1,20.5,4.547,5.269,4.291
1941-10-26,15.7,56.0,16.6,0.8,16.4,4.966,5.407,2.45
1941-10-27,14.6,66.0,20.2,1.5,15.5,5.328,5.51,1.853
1941-10-28,15.7,49.0,11.7,0.0,15.8,5.708,5.594,2.876
1941-10-29,16.1,62.0,18.5,0.0,17.6,6.205,5.669,2.212
1941-10-30,15.8,41.0,9.4,0.0,15.9,6.589,5.729,3.689
1941-10-31,23.2,41.0,12.8,0.0,23.5,7.631,5.815,5.206
1941-11-01,17.5,56.0,13.3,0.0,18.5,8.19,5.871,2.614
1941-11-02,19.1,50.0,13.6,0.0,19.2,8.801,5.925,3.449
1941-11-03,18.4,49.0,9.4,0.1,18.4,9.349,5.972,3.185
1941-11-04,21.0,48.0,9.5,0.0,21.0,10.114,6.029,3.642
1941-11-05,25.0,42.0,10.4,0.0,25.4,11.378,6.11,5.306
1941-11-06,21.1,43.0,11.2,0.0,21.1,12.144,6.162,4.617
1941-11-07,23.1,42.0,18.0,0.0,23.1,13.111,6.224,6.055
1941-11-08,20.1,52.0,19.6,0.3,20.2,13.79,6.27,4.051
1941-11-09,18.1,53.0,23.2,1.8,18.3,14.316,6.306,4.003
1941-11-10,14.6,46.0,17.4,0.0,15.1,14.639,6.331,3.968
1941-11-11,21.1,31.0,15.5,0.0,21.1,15.392,6.378,7.991
1941-11-12,28.1,21.0,17.4,0.0,28.1,17.029,6.472,15.162
1941-11-13,28.9,30.0,20.2,0.3,30.8,19.164,6.592,12.415
1941-11-14,15.9,72.0,24.0,3.1,20.3,19.83,4.208,1.319
1941-11-15,14.2,58.0,25.6,3.0,14.4,18.789,2.721,1.362
1941-11-16,14.6,55.0,26.0,1.0,14.8,19.089,4.417,2.493
1941-11-17,15.6,49.0,21.4,0.5,15.6,19.431,5.237,3.37
1941-11-18,16.1,66.0,31.1,0.9,18.3,19.941,5.694,2.598
1941-11-19,17.0,47.0,22.0,0.1,17.0,20.364,5.974,4.372
1941-11-20,21.9,38.0,14.3,0.0,21.9,21.169,6.182,6.08
1941-11-21,24.3,36.0,15.9,0.0,24.4,22.236,6.353,7.534
1941-11-22,20.6,52.0,20.0,0.0,21.9,23.032,6.478,4.296
1941-11-23,22.0,41.0,16.9,0.9,22.0,23.834,6.583,6.22
1941-11-24,24.6,38.0,10.8,0.0,24.9,24.946,6.69,6.635
1941-11-25,32.1,23.0,4.4,0.0,32.1,27.271,6.851,12.641
1941-11-26,26.1,29.0,19.0,0.3,28.4,28.853,6.966,12.004
1941-11-27,22.5,39.0,24.9,0.0,23.4,29.766,7.041,8.733
1941-11-28,24.4,41.0,22.0,0.3,24.4,30.784,7.117,8.208
1941-11-29,22.7,47.0,17.8,0.2,22.7,31.617,7.18,5.761
1941-11-30,23.7,32.0,15.2,0.0,23.8,32.558,7.246,9.493
1941-12-01,27.7,17.0,5.9,0.0,27.9,34.015,7.337,14.85
1941-12-02,30.5,17.0,11.8,0.0,30.5,35.898,7.45,19.025
1941-12-03,30.8,16.0,9.0,0.0,30.8,37.816,7.563,18.911
1941-12-04,35.1,11.0,12.3,0.0,35.1,40.7,7.726,28.672
1941-12-05,26.7,30.0,21.6,1.4,29.4,42.318,7.822,14.1
1941-12-06,17.6,42.0,17.2,0.4,18.1,42.753,7.853,6.206
1941-12-07,23.5,41.0,8.0,0.0,23.8,43.633,7.907,6.366
1941-12-08,33.3,16.0,8.0,0.0,33.3,45.973,8.039,21.35
1941-12-09,36.5,10.0,19.3,0.0,37.2,49.317,8.224,38.983
1941-12-10,30.2,23.0,17.6,0.7,30.9,51.1,8.325,19.569
1941-12-11,15.7,55.0,22.2,2.0,18.6,51.54,6.573,3.505
1941-12-12,19.8,33.0,6.2,0.0,19.8,52.055,7.695,6.91
1941-12-13,28.9,18.0,10.9,0.0,28.9,53.485,8.102,18.523
1941-12-14,28.1,21.0,6.3,0.0,28.9,54.902,8.327,14.995
1941-12-15,24.6,38.0,12.1,0.0,28.4,56.236,8.479,8.642
1941-12-16,30.6,18.0,5.5,0.0,30.6,57.888,8.618,18.374
1941-12-17,32.0,21.0,24.6,0.0,32.3,59.821,8.755,27.585
1941-12-18,20.8,54.0,19.5,1.1,21.2,60.4,8.81,5.404
1941-12-19,21.8,43.0,12.6,0.6,22.3,61.059,8.863,6.993
1941-12-20,27.1,24.0,9.2,0.0,27.2,62.187,8.937,15.002
1941-12-21,29.7,25.0,15.5,0.0,29.7,63.635,9.026,18.517
1941-12-22,27.2,39.0,18.4,0.0,28.2,64.864,9.101,11.327
1941-12-23,19.4,42.0,25.3,0.6,19.9,65.34,9.133,9.254
1941-12-24,22.0,38.0,17.0,0.0,22.0,65.953,9.172,9.592
