date,t15,rh15,wind15,rain24,tmax,kbdi,df,ffdi
1941-01-01,28.3,29.0,17.7,0.0,29.0,79.26,9.798,17.565
1941-01-02,27.8,32.0,22.3,0.0,29.8,80.793,9.89,17.502
1941-01-03,26.2,32.0,20.3,0.0,27.3,81.964,9.961,15.935
1941-01-04,30.5,25.0,15.9,0.0,30.9,83.639,10.0,21.248
1941-01-05,30.7,29.0,16.1,0.0,31.9,85.462,10.0,18.722
1941-01-06,24.8,35.0,21.3,0.0,25.6,86.402,10.0,14.083
1941-01-07,24.0,37.0,24.6,0.0,24.9,87.265,10.0,13.82
1941-01-08,29.3,29.0,14.2,0.3,29.9,88.714,10.0,17.08
1941-01-09,25.2,43.0,15.9,0.8,25.9,89.657,10.0,9.546
1941-01-10,22.5,51.0,27.2,0.0,24.6,90.469,10.0,8.613
1941-01-11,29.7,33.0,20.0,0.0,29.7,91.85,10.0,17.273
1941-01-12,23.1,51.0,25.2,0.0,23.6,92.562,10.0,8.388
1941-01-13,22.6,42.0,22.0,0.0,23.1,93.23,10.0,10.438
1941-01-14,21.4,37.0,18.8,0.0,21.7,93.793,10.0,11.051
1941-01-15,24.1,33.0,17.9,0.0,24.8,94.593,10.0,13.609
1941-01-16,30.4,20.0,12.2,0.0,31.0,96.108,10.0,23.076
1941-01-17,28.4,27.0,13.0,0.0,29.1,97.342,10.0,17.26
1941-01-18,29.0,28.0,12.3,0.0,29.6,98.625,10.0,16.74
1941-01-19,34.4,14.0,6.6,0.0,34.9,100.758,10.0,28.502
1941-01-20,35.1,12.0,8.8,0.0,35.5,102.971,10.0,32.921
1941-01-21,35.3,16.0,15.1,0.0,36.0,105.242,10.0,33.458
1941-01-22,27.6,36.0,13.5,0.0,28.2,106.271,10.0,12.461
1941-01-23,23.7,51.0,18.3,0.0,25.5,107.036,10.0,7.283
1941-01-24,20.6,47.0,21.5,0.1,20.9,107.483,10.0,8.115
1941-01-25,24.9,32.0,18.6,0.0,25.1,108.206,10.0,14.712
1941-01-26,31.3,20.0,12.6,0.0,31.5,109.599,10.0,24.013
1941-01-27,28.3,40.0,21.5,0.1,31.0,110.904,10.0,13.402
1941-01-28,24.0,42.0,17.8,0.0,24.7,111.572,10.0,9.92
1941-01-29,25.2,41.0,23.8,0.0,25.8,112.319,10.0,12.305
1941-01-30,25.4,39.0,23.3,0.0,26.1,113.084,10.0,13.119
1941-01-31,23.8,37.0,22.1,0.0,24.5,113.722,10.0,12.947
1941-02-01,21.0,43.0,25.7,0.0,21.4,114.164,10.0,10.417
1941-02-02,24.8,30.0,18.1,0.0,25.3,114.852,10.0,15.527
1941-02-03,25.6,36.0,21.6,0.0,26.5,115.628,10.0,14.077
1941-02-04,33.9,20.0,7.2,0.0,34.5,117.347,10.0,23.106
1941-02-05,31.1,23.0,12.9,0.0,31.1,118.557,10.0,21.657
1941-02-06,27.6,37.0,22.4,0.0,28.5,119.474,10.0,14.825
1941-02-07,22.4,46.0,22.4,0.0,24.6,120.073,10.0,9.116
1941-02-08,22.4,31.0,23.4,0.0,22.4,120.536,10.0,15.658
1941-02-09,28.2,27.0,19.7,0.0,28.6,121.44,10.0,20.054
1941-02-10,31.9,26.0,16.3,0.0,32.1,122.712,10.0,21.724
1941-02-11,22.2,52.0,22.1,0.0,23.5,123.221,10.0,7.31
1941-02-12,24.7,38.0,19.6,0.0,25.4,123.845,10.0,12.162
1941-02-13,29.2,38.0,13.9,0.0,29.6,124.807,10.0,12.392
1941-02-14,27.3,48.0,19.1,0.0,27.9,125.606,10.0,9.295
1941-02-15,33.3,27.0,18.5,0.0,33.3,126.962,10.0,23.167
1941-02-16,34.2,25.0,18.7,0.0,34.2,128.416,10.0,25.709
1941-02-17,29.9,35.0,24.4,0.0,30.8,129.439,10.0,17.991
1941-02-18,30.3,29.0,20.1,0.0,30.3,130.399,10.0,20.283
1941-02-19,30.8,24.0,13.3,0.0,31.1,131.424,10.0,20.906
1941-02-20,24.5,48.0,20.4,0.0,25.6,131.997,10.0,8.717
1941-02-21,25.9,38.0,21.3,0.0,26.0,132.59,10.0,13.179
1941-02-22,29.9,32.0,20.7,0.0,30.3,133.509,10.0,18.298
1941-02-23,28.6,28.0,18.6,0.0,28.6,134.272,10.0,19.139
1941-02-24,28.7,35.0,16.4,0.0,28.8,135.042,10.0,14.327
1941-02-25,26.3,44.0,3.3,5.4,26.8,135.343,5.772,4.144
1941-02-26,22.7,62.0,15.1,4.1,23.4,135.768,3.81,1.725
1941-02-27,27.8,41.0,19.1,0.0,28.0,136.461,7.039,8.51
1941-02-28,29.7,42.0,18.8,0.0,30.1,137.312,8.94,11.022
1941-03-01,31.1,35.0,12.2,0.0,31.2,138.25,10.0,14.083
1941-03-02,29.5,45.0,19.7,0.0,29.8,139.053,10.0,11.261
1941-03-03,30.6,29.0,11.9,0.0,30.6,139.913,10.0,16.912
1941-03-04,31.7,31.0,11.1,0.0,32.1,140.897,10.0,16.079
1941-03-05,29.3,37.0,7.4,0.1,32.7,141.925,10.0,11.054
1941-03-06,22.9,72.0,4.0,17.3,26.9,130.28,2.258,0.566
1941-03-07,25.7,48.0,13.3,15.9,28.1,120.331,1.2,0.948
1941-03-08,32.6,29.0,5.8,0.3,32.8,121.711,2.892,4.612
1941-03-09,23.1,70.0,17.6,0.7,28.7,122.612,4.454,1.641
1941-03-10,21.6,50.0,10.5,0.0,21.9,123.035,5.747,3.387
1941-03-11,19.5,49.0,21.7,0.0,19.5,123.347,6.785,4.999
1941-03-12,22.3,41.0,12.3,0.0,22.6,123.802,7.619,6.517
1941-03-13,19.7,59.0,17.6,0.0,20.7,124.162,8.287,3.945
1941-03-14,17.6,40.0,13.7,0.0,20.1,124.494,8.829,6.878
1941-03-15,24.8,42.0,20.4,0.0,26.1,125.157,9.288,10.069
1941-03-16,21.0,47.0,22.0,0.0,21.2,125.533,9.66,8.043
1941-03-17,24.5,41.0,24.8,0.0,24.5,126.082,9.982,12.279
1941-03-18,26.5,40.0,24.5,0.0,26.5,126.76,10.0,13.529
1941-03-19,28.7,29.0,16.3,0.0,28.9,127.623,10.0,17.58
1941-03-20,28.6,32.0,9.0,0.0,28.8,128.468,10.0,13.317
1941-03-21,23.8,48.0,18.0,0.0,25.3,129.045,10.0,8.048
1941-03-22,24.8,36.0,16.4,0.0,24.8,129.587,10.0,12.131
1941-03-23,19.7,60.0,19.6,0.1,20.7,129.921,10.0,4.808
1941-03-24,20.9,53.0,16.2,0.5,21.9,130.305,10.0,5.887
1941-03-25,21.4,58.0,15.4,0.2,22.5,130.716,10.0,4.946
1941-03-26,26.8,31.0,7.9,0.0,26.8,131.373,10.0,12.642
1941-03-27,23.5,53.0,15.1,0.0,25.1,131.916,10.0,6.265
1941-03-28,27.6,33.0,12.6,0.0,27.7,132.627,10.0,13.531
1941-03-29,24.6,48.0,15.5,0.0,25.1,133.161,10.0,7.799
1941-03-30,21.1,57.0,18.8,0.2,22.1,133.537,10.0,5.487
1941-03-31,22.2,42.0,14.4,0.1,22.2,133.916,10.0,8.62
1941-04-01,20.6,48.0,9.5,0.0,21.1,134.245,10.0,5.92
1941-04-02,24.4,36.0,6.6,0.0,24.4,134.728,10.0,9.516
1941-04-03,26.0,34.0,18.2,0.0,26.0,135.298,10.0,14.118
1941-04-04,27.6,35.0,3.9,0.0,28.1,136.004,10.0,10.303
1941-04-05,27.2,35.0,15.1,0.0,27.6,136.668,10.0,13.21
1941-04-06,25.3,33.0,10.5,0.0,25.8,137.21,10.0,11.919
1941-04-07,21.9,60.0,25.4,0.6,22.1,137.565,10.0,5.932
1941-04-08,20.8,57.0,17.7,0.8,20.8,137.866,10.0,5.294
1941-04-09,22.6,45.0,7.9,0.1,23.5,138.279,10.0,6.767
1941-04-10,21.3,64.0,16.6,0.6,22.4,138.64,10.0,4.121
1941-04-11,20.1,55.0,17.2,1.1,20.8,138.936,10.0,5.475
1941-04-12,19.3,48.0,8.1,0.0,21.0,139.239,10.0,5.483
1941-04-13,21.8,59.0,10.8,4.5,22.4,139.595,6.628,2.898
1941-04-14,22.6,49.0,6.3,0.4,22.9,139.97,9.795,5.563
1941-04-15,20.9,63.0,15.3,0.4,21.6,140.071,10.0,4.083
1941-04-16,20.9,47.0,6.9,0.0,21.3,140.379,10.0,5.825
1941-04-17,21.2,46.0,18.6,0.1,22.0,140.713,10.0,8.009
1941-04-18,18.6,67.0,6.1,0.6,19.1,140.943,10.0,2.653
1941-04-19,22.0,37.0,9.8,0.0,22.7,141.302,10.0,9.136
1941-04-20,21.6,46.0,1.8,0.1,21.6,141.615,10.0,5.479
1941-04-21,18.7,66.0,16.6,5.5,20.7,141.377,5.844,2.073
1941-04-22,16.7,60.0,22.7,1.8,17.6,141.563,9.177,4.292
1941-04-23,20.6,47.0,14.4,0.7,21.0,141.853,10.0,6.873
1941-04-24,18.8,71.0,5.8,0.8,19.5,142.091,10.0,2.31
1941-04-25,20.6,53.0,14.7,0.1,22.3,142.428,10.0,5.627
1941-04-26,22.2,57.0,13.0,0.0,22.7,142.778,10.0,4.972
1941-04-27,24.0,55.0,13.8,0.9,24.5,143.205,10.0,5.769
1941-04-28,19.3,71.0,10.9,11.9,19.9,135.763,3.176,0.853
1941-04-29,16.0,51.0,13.8,0.1,16.6,135.938,6.215,3.16
1941-04-30,16.6,58.0,15.4,3.8,17.7,136.142,7.257,3.064
1941-05-01,17.7,52.0,18.6,0.4,18.7,136.377,10.0,5.785
1941-05-02,18.3,69.0,11.9,0.4,19.0,136.621,10.0,2.808
1941-05-03,17.7,67.0,11.5,2.2,18.1,135.021,9.672,2.826
1941-05-04,18.2,79.0,15.5,6.7,20.0,133.691,3.975,0.867
1941-05-05,14.5,82.0,26.9,4.6,16.2,133.86,2.836,0.646
1941-05-06,15.8,51.0,15.5,0.0,16.3,134.032,5.726,3.013
1941-05-07,17.1,49.0,14.0,0.0,17.5,134.237,7.679,4.35
1941-05-08,16.8,50.0,12.7,0.0,17.6,134.444,8.961,4.7
1941-05-09,19.4,48.0,10.7,0.0,19.6,134.715,9.831,5.749
1941-05-10,19.8,44.0,7.1,0.0,19.9,134.995,10.0,6.254
1941-05-11,20.5,40.0,14.0,0.0,20.7,135.305,10.0,8.639
1941-05-12,21.4,38.0,5.6,0.0,21.6,135.648,10.0,7.839
1941-05-13,19.8,48.0,17.4,0.1,20.2,135.936,10.0,6.932
1941-05-14,19.7,74.0,7.6,0.4,19.8,136.208,10.0,2.24
1941-05-15,19.9,41.0,17.5,0.0,20.1,136.49,10.0,8.877
1941-05-16,17.3,78.0,9.6,2.3,18.6,136.72,9.539,1.8
1941-05-17,16.0,86.0,8.7,2.4,17.8,136.925,6.374,0.86
1941-05-18,17.9,67.0,8.6,0.7,18.2,136.823,9.527,2.619
1941-05-19,17.1,65.0,8.3,0.0,17.2,137.011,10.0,2.845
1941-05-20,18.9,51.0,11.9,0.2,19.3,137.262,10.0,5.331
1941-05-21,18.9,60.0,8.4,0.4,19.3,137.512,10.0,3.601
1941-05-22,20.2,43.0,14.0,0.0,20.5,137.802,10.0,7.711
1941-05-23,21.2,38.0,20.7,3.5,21.4,138.126,7.682,8.546
1941-05-24,15.7,73.0,20.4,5.7,17.6,134.213,3.882,1.074
1941-05-25,16.5,59.0,15.9,0.1,16.7,134.395,7.093,2.919
1941-05-26,15.1,73.0,17.2,1.2,17.2,134.59,8.939,2.224
1941-05-27,15.6,56.0,15.3,0.0,15.7,134.744,10.0,4.345
1941-05-28,16.4,68.0,16.7,0.7,17.2,134.939,10.0,3.049
1941-05-29,16.8,80.0,16.1,2.2,17.1,135.129,9.677,1.95
1941-05-30,14.6,51.0,13.6,0.5,15.1,135.268,10.0,4.797
1941-05-31,15.3,41.0,7.6,0.0,15.4,135.414,10.0,6.027
1941-06-01,16.3,53.0,12.1,0.0,17.3,135.609,10.0,4.579
1941-06-02,16.9,60.0,19.0,0.7,17.6,135.812,10.0,4.313
1941-06-03,12.4,90.0,19.3,11.8,16.0,128.568,3.102,0.417
1941-06-04,15.6,53.0,12.4,0.2,15.6,128.734,6.057,2.746
1941-06-05,17.1,52.0,14.8,0.1,17.5,128.954,7.948,4.135
1941-06-06,16.1,72.0,16.6,0.2,16.7,129.15,9.144,2.402
1941-06-07,15.7,65.0,19.2,0.3,16.5,129.339,9.935,3.479
1941-06-08,15.1,63.0,14.3,0.0,15.2,129.492,10.0,3.278
1941-06-09,10.6,85.0,11.5,22.3,14.6,112.442,1.666,0.21
1941-06-10,12.6,50.0,16.4,0.2,12.8,112.562,3.743,1.879
1941-06-11,13.5,52.0,8.6,0.0,14.0,112.714,5.433,2.175
1941-06-12,14.7,51.0,8.9,0.0,14.9,112.892,6.701,2.904
1941-06-13,14.8,62.0,14.9,0.0,15.3,113.082,7.643,2.613
1941-06-14,16.9,62.0,16.8,0.8,17.2,113.338,8.354,3.201
1941-06-15,14.3,92.0,36.9,22.5,16.9,95.411,1.522,0.311
1941-06-16,9.9,64.0,26.0,7.3,9.9,93.257,1.166,0.419
1941-06-17,13.9,76.0,18.8,8.4,14.7,90.152,0.911,0.21
1941-06-18,12.7,55.0,16.9,0.9,13.0,90.308,2.226,0.961
1941-06-19,14.6,57.0,17.0,0.3,14.9,90.53,3.479,1.49
1941-06-20,15.9,62.0,14.5,0.1,16.6,90.823,4.555,1.612
1941-06-21,14.7,84.0,13.5,2.2,15.9,91.084,7.894,1.218
1941-06-22,16.8,56.0,21.2,0.1,17.1,91.397,9.462,4.919
1941-06-23,17.4,63.0,21.1,0.2,17.5,91.728,9.967,4.141
1941-06-24,13.5,87.0,12.0,18.8,17.0,74.563,1.6,0.211
1941-06-25,12.9,52.0,14.1,0.9,12.9,74.737,3.479,1.561
1941-06-26,15.0,82.0,21.0,1.7,15.0,74.994,4.922,0.986
1941-06-27,16.2,73.0,29.1,2.3,16.9,75.342,7.107,2.432
1941-06-28,14.8,93.0,10.0,7.1,15.0,68.692,2.767,0.293
1941-06-29,15.6,65.0,11.8,0.0,15.9,69.005,5.092,1.508
1941-06-30,14.1,91.0,16.3,7.0,15.9,67.401,3.439,0.441
1941-07-01,12.7,90.0,7.7,21.4,13.4,51.308,0.959,0.101
1941-07-02,14.7,69.0,18.1,0.1,15.0,51.613,2.25,0.659
1941-07-03,15.2,73.0,26.1,0.3,16.1,51.977,3.388,1.055
1941-07-04,14.7,73.0,8.2,0.3,15.3,52.296,4.298,0.863
1941-07-05,15.1,66.0,24.4,0.0,15.4,52.619,5.01,1.893
1941-07-06,11.3,92.0,16.6,14.3,14.6,43.698,1.677,0.192
1941-07-07,13.7,57.0,17.7,1.2,14.3,43.981,3.438,1.451
1941-07-08,10.8,58.0,16.6,9.4,10.9,38.597,2.285,0.828
1941-07-09,11.8,91.0,17.6,8.7,13.1,35.213,1.29,0.16
1941-07-10,12.9,55.0,19.7,4.3,13.2,35.454,1.069,0.501
1941-07-11,13.3,74.0,11.5,3.7,14.0,32.821,0.913,0.186
1941-07-12,12.9,82.0,6.9,6.5,14.1,31.694,0.738,0.101
1941-07-13,15.2,54.0,9.1,0.8,15.3,32.056,1.769,0.719
1941-07-14,13.3,85.0,17.1,3.7,13.6,32.322,4.186,0.653
1941-07-15,14.1,84.0,10.9,6.7,15.6,26.594,1.931,0.28
1941-07-16,14.1,62.0,9.4,0.1,14.2,26.901,3.653,1.083
1941-07-17,15.2,64.0,18.2,0.0,15.2,27.267,4.705,1.654
1941-07-18,14.7,54.0,13.5,3.9,15.5,27.65,3.917,1.717
1941-07-19,14.3,62.0,19.2,0.1,14.9,27.996,5.547,2.07
1941-07-20,16.6,69.0,27.3,2.6,17.3,26.985,4.886,1.875
1941-07-21,12.9,51.0,10.2,21.2,14.9,11.244,0.836,0.361
1941-07-22,11.7,88.0,23.3,3.1,14.5,11.596,0.75,0.118
1941-07-23,13.0,62.0,17.5,0.0,13.2,11.871,1.746,0.608
1941-07-24,14.1,85.0,22.9,3.4,14.1,12.198,3.749,0.689
1941-07-25,14.4,70.0,16.8,2.3,14.8,11.949,2.694,0.731
1941-07-26,14.7,93.0,29.3,14.5,15.2,2.945,0.899,0.151
1941-07-27,10.0,86.0,27.7,11.0,12.0,0.224,0.59,0.105
1941-07-28,12.5,61.0,24.1,5.1,13.0,0.483,0.514,0.216
1941-07-29,6.8,69.0,27.6,6.1,12.0,0.224,0.443,0.127
1941-07-30,11.8,52.0,10.1,0.2,12.0,0.448,1.099,0.439
1941-07-31,13.8,64.0,23.8,1.7,14.4,0.814,1.743,0.675
1941-08-01,11.1,88.0,22.4,14.7,13.0,0.28,1.157,0.174
1941-08-02,11.9,52.0,17.5,1.1,11.9,0.498,2.386,1.127
1941-08-03,13.2,69.0,24.2,1.4,14.4,0.864,3.253,1.04
1941-08-04,13.9,69.0,11.0,1.6,14.5,1.236,3.841,0.921
1941-08-05,12.7,88.0,9.2,2.7,14.4,0.367,3.819,0.438
1941-08-06,14.2,70.0,27.0,2.4,14.6,0.746,2.626,0.898
1941-08-07,9.7,76.0,24.9,32.6,14.4,0.367,0.496,0.115
1941-08-08,14.0,57.0,21.5,1.4,14.1,0.713,1.212,0.573
1941-08-09,13.0,56.0,10.0,3.1,13.3,1.01,3.569,1.272
1941-08-10,13.2,64.0,15.3,0.0,13.9,1.343,4.72,1.449
1941-08-11,14.2,81.0,16.3,1.0,15.4,1.775,5.148,0.93
1941-08-12,16.1,71.0,13.3,0.5,16.4,2.282,5.367,1.36
1941-08-13,16.2,57.0,25.8,0.1,16.8,2.819,5.503,3.037
1941-08-14,16.9,70.0,18.2,0.5,16.9,3.362,5.598,1.691
1941-08-15,17.4,58.0,26.8,0.2,17.7,3.971,5.676,3.225
1941-08-16,13.6,92.0,16.6,18.9,16.6,0.527,0.932,0.116
1941-08-17,13.4,54.0,18.1,0.1,13.6,0.842,2.033,0.958
1941-08-18,15.3,74.0,20.9,1.8,15.7,1.297,2.888,0.773
1941-08-19,13.9,64.0,19.6,4.0,15.0,0.884,3.073,1.074
1941-08-20,11.8,89.0,38.6,12.7,14.8,0.394,1.037,0.226
1941-08-21,12.2,52.0,13.9,0.8,12.2,0.628,2.203,0.967
1941-08-22,12.6,68.0,12.7,0.4,13.5,0.937,3.064,0.76
1941-08-23,12.8,82.0,12.1,1.8,14.5,1.308,3.669,0.556
1941-08-24,16.0,53.0,16.9,0.7,16.6,1.832,4.105,2.106
1941-08-25,17.0,60.0,18.2,0.0,17.3,2.411,4.43,1.901
1941-08-26,14.7,80.0,18.0,7.2,16.7,0.825,2.06,0.412
1941-08-27,13.9,48.0,11.4,0.0,14.3,1.183,3.517,1.759
1941-08-28,15.8,58.0,17.9,0.1,16.0,1.661,4.282,1.879
1941-08-29,16.3,65.0,16.5,0.3,16.3,2.16,4.721,1.599
1941-08-30,14.1,90.0,27.8,12.3,16.3,0.503,1.347,0.237
1941-08-31,14.2,78.0,30.2,5.6,14.3,0.36,0.976,0.277
1941-09-01,15.0,56.0,22.4,0.1,15.4,0.795,2.108,1.082
1941-09-02,15.4,67.0,9.4,1.3,15.7,1.251,2.968,0.776
1941-09-03,15.9,63.0,25.2,1.1,16.0,1.728,3.585,1.579
1941-09-04,15.8,66.0,30.1,2.0,16.1,2.211,4.488,1.987
1941-09-05,13.9,59.0,27.6,0.3,14.2,2.561,5.254,2.614
1941-09-06,13.9,70.0,24.2,2.9,14.2,0.354,3.677,1.161
1941-09-07,14.7,59.0,22.1,1.8,15.6,0.803,4.775,2.149
1941-09-08,13.5,62.0,21.3,1.3,13.8,1.13,5.168,1.974
1941-09-09,14.5,77.0,11.2,1.7,15.2,1.549,5.365,0.997
1941-09-10,16.6,53.0,7.5,0.1,17.2,2.121,5.493,2.299
1941-09-11,17.0,46.0,28.0,0.0,17.3,2.699,5.585,4.872
1941-09-12,17.7,50.0,22.3,0.1,18.1,3.345,5.66,3.854
1941-09-13,19.7,47.0,10.5,1.7,19.8,4.154,5.732,3.513
1941-09-14,15.6,77.0,14.8,4.0,17.4,4.017,3.164,0.668
1941-09-15,14.5,78.0,7.7,2.0,14.6,4.389,2.43,0.406
1941-09-16,14.7,70.0,18.2,0.5,15.9,4.852,3.932,1.108
1941-09-17,15.0,66.0,14.6,0.3,15.5,5.284,4.657,1.395
1941-09-18,15.5,57.0,16.0,0.1,15.5,5.715,5.056,2.169
1941-09-19,15.4,70.0,23.7,1.8,16.8,6.243,5.308,1.734
1941-09-20,15.0,55.0,15.9,1.4,15.1,5.627,5.424,2.444
1941-09-21,16.5,63.0,28.9,8.1,16.5,3.119,1.927,0.952
1941-09-22,14.1,66.0,20.4,6.5,14.9,2.096,1.184,0.401
1941-09-23,15.7,61.0,23.5,1.0,15.7,2.549,2.444,1.106
1941-09-24,13.5,63.0,13.8,3.1,14.5,2.917,3.634,1.13
1941-09-25,13.4,58.0,19.5,0.8,13.4,3.216,4.804,2.015
1941-09-26,15.3,81.0,16.1,1.5,16.0,2.372,5.177,0.966
1941-09-27,13.5,60.0,18.1,0.1,13.5,2.678,5.387,2.044
1941-09-28,14.3,87.0,15.8,4.4,16.2,3.167,2.958,0.434
1941-09-29,14.4,59.0,15.1,0.1,14.9,3.561,4.351,1.647
1941-09-30,16.2,47.0,15.3,0.0,16.3,4.055,4.944,3.018
1941-10-01,18.2,43.0,3.7,0.0,18.2,4.706,5.263,3.006
1941-10-02,22.1,33.0,9.1,0.0,22.3,5.798,5.484,5.722
1941-10-03,15.8,65.0,22.0,0.2,16.5,6.302,5.616,2.123
1941-10-04,14.2,90.0,16.1,22.0,16.2,0.495,0.814,0.11
1941-10-05,12.3,59.0,31.0,10.4,13.6,0.316,0.571,0.3
1941-10-06,13.2,50.0,15.9,1.0,13.4,0.619,1.367,0.701
1941-10-07,14.4,55.0,14.1,0.7,14.7,1.004,2.097,0.899
1941-10-08,15.0,57.0,13.4,0.3,15.3,1.431,2.705,1.083
1941-10-09,15.5,54.0,9.7,0.6,15.8,1.893,3.196,1.32
1941-10-10,18.8,55.0,11.6,0.5,19.0,2.626,3.6,1.677
1941-10-11,20.0,50.0,3.1,0.4,21.2,3.593,3.94,1.859
1941-10-12,18.4,59.0,9.7,0.0,19.9,4.411,4.219,1.612
1941-10-13,20.0,55.0,15.9,0.0,20.6,5.301,4.458,2.384
1941-10-14,20.9,48.0,21.0,0.0,21.0,6.232,4.665,3.688
1941-10-15,22.5,48.0,9.5,0.0,22.5,7.341,4.855,3.094
1941-10-16,16.3,60.0,20.6,1.4,16.9,7.872,4.998,2.213
1941-10-17,16.6,59.0,20.7,3.0,16.6,8.379,3.888,1.81
1941-10-18,15.8,52.0,24.0,0.8,16.0,8.719,5.093,3.163
1941-10-19,15.6,47.0,9.9,0.5,15.9,9.171,5.536,2.914
1941-10-20,14.0,72.0,12.2,6.0,14.4,8.104,2.513,0.564
1941-10-21,17.5,50.0,3.3,0.0,17.6,8.69,4.07,1.772
1941-10-22,21.7,40.0,3.6,0.0,21.8,9.698,4.845,3.45
1941-10-23,24.0,32.0,12.9,0.0,24.0,10.993,5.299,6.673
1941-10-24,20.4,56.0,11.8,0.4,22.7,12.1,5.59,2.652
1941-10-25,19.3,54.0,18.9,0.0,20.6,12.956,5.787,3.345
1941-10-26,16.5,58.0,15.7,0.6,17.1,13.487,5.921,2.516
1941-10-27,16.1,64.0,20.2,0.6,17.6,14.057,6.028,2.282
1941-10-28,16.9,50.0,15.6,0.0,17.4,14.609,6.114,3.461
1941-10-29,16.9,64.0,17.7,0.0,18.1,15.217,6.191,2.27
1941-10-30,18.0,40.0,8.8,0.0,18.0,15.815,6.258,4.426
1941-10-31,19.5,54.0,12.0,0.0,20.4,16.633,6.329,3.131
1941-11-01,17.5,61.0,14.8,0.3,18.1,17.234,6.385,2.475
1941-11-02,18.9,54.0,14.1,0.0,19.3,17.939,6.442,3.279
1941-11-03,17.8,57.0,12.9,0.2,18.5,18.57,6.492,2.791
1941-11-04,19.4,57.0,14.9,0.0,20.6,19.397,6.55,3.115
1941-11-05,20.8,59.0,17.1,0.0,22.4,20.42,6.617,3.241
1941-11-06,20.7,49.0,13.2,0.0,21.1,21.29,6.674,4.199
1941-11-07,20.0,62.0,17.3,0.2,20.4,22.084,6.726,2.904
1941-11-08,18.9,67.0,25.5,1.6,19.0,22.744,6.77,2.871
1941-11-09,17.9,50.0,22.3,1.2,18.6,23.367,6.811,4.658
1941-11-10,16.0,43.0,20.9,0.0,16.2,23.806,6.841,5.405
1941-11-11,21.5,36.0,12.4,0.0,21.6,24.714,6.895,6.847
1941-11-12,27.8,27.0,12.2,0.0,27.8,26.512,6.997,11.67
1941-11-13,25.8,47.0,22.6,1.7,27.6,28.256,7.096,7.075
1941-11-14,14.9,78.0,15.5,7.1,19.0,25.187,2.565,0.521
1941-11-15,14.8,54.0,21.8,0.9,15.6,25.582,4.36,2.325
1941-11-16,15.8,54.0,25.7,1.5,16.1,26.008,5.29,3.189
1941-11-17,16.2,52.0,19.2,0.8,17.0,26.496,5.82,3.269
1941-11-18,16.8,70.0,29.1,1.8,17.4,27.011,6.155,2.388
1941-11-19,17.3,50.0,19.0,0.0,17.5,27.533,6.384,3.964
1941-11-20,21.6,44.0,13.8,0.0,21.8,28.444,6.572,5.137
1941-11-21,21.2,50.0,15.8,0.0,22.1,29.382,6.723,4.416
1941-11-22,21.1,55.0,19.1,0.2,21.5,30.251,6.845,4.073
1941-11-23,20.4,53.0,13.0,0.7,21.3,31.096,6.95,3.75
1941-11-24,22.4,48.0,11.6,0.0,22.8,32.099,7.05,4.68
1941-11-25,28.8,38.0,7.4,0.0,29.1,34.071,7.192,7.584
1941-11-26,22.3,58.0,16.3,0.3,23.7,35.164,7.282,3.807
1941-11-27,20.9,49.0,24.3,0.0,21.5,36.004,7.354,6.031
1941-11-28,21.4,58.0,19.3,0.3,21.4,36.83,7.42,4.036
1941-11-29,22.0,55.0,15.5,0.7,22.0,37.713,7.487,4.216
1941-11-30,22.6,41.0,19.0,0.0,23.0,38.701,7.556,7.639
1941-12-01,25.7,31.0,14.5,0.0,26.7,40.178,7.65,10.912
1941-12-02,27.9,29.0,14.8,0.0,29.1,42.056,7.763,12.867
1941-12-03,28.7,24.0,10.8,0.0,29.8,44.05,7.881,14.52
1941-12-04,32.6,16.0,16.2,0.0,32.8,46.701,8.033,25.242
1941-12-05,23.3,48.0,18.2,0.1,27.7,48.261,8.125,6.477
1941-12-06,18.2,43.0,18.7,0.1,18.3,48.775,8.162,6.583
1941-12-07,22.0,47.0,14.4,0.0,22.4,49.634,8.215,5.935
1941-12-08,31.1,22.0,8.4,0.0,31.9,51.976,8.348,16.883
1941-12-09,32.0,19.0,11.9,0.0,33.4,54.646,8.497,21.32
1941-12-10,25.6,33.0,13.9,0.0,26.8,55.994,8.576,11.203
1941-12-11,17.7,51.0,23.0,0.4,19.0,56.53,8.61,5.726
1941-12-12,20.7,34.0,16.8,0.0,20.8,57.204,8.651,9.9
1941-12-13,26.6,31.0,18.9,0.0,27.9,58.69,8.736,14.214
1941-12-14,23.1,42.0,10.2,0.0,25.6,59.844,8.802,7.102
1941-12-15,22.3,47.0,17.1,0.0,24.4,60.846,8.86,6.881
1941-12-16,27.9,30.0,11.3,0.0,28.9,62.453,8.95,13.181
1941-12-17,28.6,33.0,17.7,0.0,29.9,64.212,9.048,14.288
1941-12-18,20.9,56.0,15.1,1.0,21.1,64.874,9.087,4.707
1941-12-19,22.6,45.0,16.7,0.0,22.6,65.662,9.133,7.602
1941-12-20,25.5,37.0,15.5,0.0,26.7,66.897,9.202,10.825
1941-12-21,26.0,40.0,14.4,0.0,26.3,68.07,9.268,9.743
1941-12-22,23.2,50.0,17.5,0.0,24.9,69.069,9.325,6.79
1941-12-23,19.6,43.0,22.7,0.4,19.8,69.611,9.356,8.674
1941-12-24,21.6,45.0,14.7,0.1,21.6,70.287,9.395,7.212
