sid,season,name,n_obs,min_dist_wa_km,peak_bom_wind_kt,min_bom_pres_hpa,peak_usa_wind_kt,min_usa_pres_hpa,peak_usa_sshs,peak_wmo_wind_kt,min_wmo_pres_hpa,date_peak,lat_peak,lon_peak,wa_affecting,decade
2023054S19117,2023,Unnamed,127,31.00010833967202,40.0,994.0,,,-5,40.0,994.0,2023-02-27 06:00:00,-13.9,126.4,True,2015-24
2023084S11065,2023,Unnamed,49,5194.764397289475,,,,,-5,40.0,997.0,2023-03-28 06:00:00,-16.7,63.4,False,2015-24
2023087S10096,2023,Herman,61,773.8139039806044,115.0,930.0,130.0,930.0,4,115.0,930.0,2023-03-31 00:00:00,-16.8,106.2,False,2015-24
2023096S07135,2023,Ilsa,80,103.513061834122,125.0,915.0,140.0,920.0,5,125.0,915.0,2023-04-13 12:00:00,-19.5,119.1,True,2015-24
2023132S03090,2023,Fabien,115,3340.895213284278,,,105.0,961.0,3,90.0,959.0,2023-05-16 18:00:00,-7.8,74.5,False,2015-24
2023364S19035,2024,Alvaro,67,4475.655754726803,,,65.0,986.0,1,65.0,982.0,2024-01-01 12:00:00,-21.5,42.7,False,2015-24
2024012S12059,2024,Belal,93,4788.52511205083,,,90.0,969.0,2,75.0,968.0,2024-01-14 18:00:00,-20.1,53.8,False,2015-24
2024012S09093,2024,Anggrek,169,1882.1113214867457,75.0,973.0,115.0,948.0,4,105.0,942.0,2024-01-24 18:00:00,-14.4,91.0,False,2015-24
2024022S16058,2024,Candice,51,5084.4646073246995,,,50.0,984.0,0,55.0,980.0,2024-01-26 06:00:00,-26.2,61.8,False,2015-24
2024029S15063,2024,Unnamed,39,4447.379525399194,,,35.0,994.0,0,,,2024-01-30 18:00:00,-19.2,65.2,False,2015-24
2024044S15134,2024,Lincoln,100,27.63335523391804,45.0,990.0,45.0,991.0,0,45.0,990.0,2024-02-16 03:00:00,-15.7,137.4,True,2015-24
2024044S14066,2024,Djoungou,57,1398.116201818469,,,140.0,923.0,5,115.0,920.0,2024-02-18 09:00:00,-19.2,77.5,False,2015-24
2024049S17052,2024,Eleanor,71,5516.7895237388975,,,60.0,990.0,0,55.0,984.0,2024-02-22 06:00:00,-20.1,58.6,False,2015-24
2024061S11062,2024,Filipo,117,5027.137259030989,,,55.0,984.0,0,80.0,983.0,2024-03-12 00:00:00,-21.0,35.6,False,2015-24
2024073S14128,2024,Megan,72,129.6376459084227,90.0,950.0,90.0,960.0,2,90.0,950.0,2024-03-17 12:00:00,-15.0,137.3,True,2015-24
2024067S10090,2024,Neville,149,379.82954871533155,100.0,948.0,115.0,947.0,4,100.0,948.0,2024-03-22 00:00:00,-17.8,102.7,True,2015-24
2024082S08054,2024,Gamane,89,6222.35476329377,,,85.0,971.0,2,75.0,972.0,2024-03-27 00:00:00,-12.9,50.0,False,2015-24
2024096S11120,2024,Olga,59,28.882089005099314,110.0,933.0,115.0,944.0,4,110.0,933.0,2024-04-07 12:00:00,-15.4,119.2,True,2015-24
2024121S07047,2024,Hidaya,39,7272.89344487836,,,80.0,977.0,1,80.0,967.0,2024-05-03 06:00:00,-8.5,42.4,False,2015-24
2024139S02072,2024,Unnamed,27,4252.723677095626,,,40.0,995.0,0,,,2024-05-19 00:00:00,-2.6,73.9,False,2015-24
2024134S07055,2024,Ialy,79,6498.914700680602,,,65.0,982.0,1,65.0,981.0,2024-05-21 06:00:00,-4.9,42.5,False,2015-24
